strategy,ticker,fiscal_quarter_end,entry_date_T,exit_date,entry_price,exit_price,size_pct,gross_return_pct,net_return_pct,gross_pnl_usd,net_pnl_usd,cum_growth_factor,running_max,drawdown_pct
10,MTDR,2021-12-31,2022-02-08,2022-02-24,41.99,46.59,0.1,0.10954989283162661,0.10654989283162661,10954.98928316266,10654.98928316266,1.3186453605593658,1.3186453605593658,0.0
10,CTRA,2021-12-31,2022-02-09,2022-02-25,22.73,22.71,0.1,-0.0008798944126704607,-0.003879894412670461,-87.98944126704608,-387.98944126704606,1.3135291557926376,1.3186453605593658,-0.0038798944126704838
10,EOG,2021-12-31,2022-02-10,2022-02-26,112.66,114.92,0.1,0.020060358601100704,0.017060358601100705,2006.0358601100704,1706.0358601100704,1.335938434223461,1.335938434223461,0.0
10,MTDR,2022-03-31,2022-04-12,2022-04-28,56.01,50.47,0.1,-0.09891090876629172,-0.10191090876629172,-9891.090876629172,-10191.090876629172,1.1997917343359312,1.335938434223461,-0.10191090876629176
10,SM,2022-03-31,2022-04-14,2022-04-30,41.35,34.58,0.1,-0.16372430471584046,-0.1667243047158405,-16372.430471584046,-16672.430471584048,0.9997572916249607,1.335938434223461,-0.25164418807511274
10,FANG,2022-03-31,2022-04-18,2022-05-04,140.0,142.49001,0.1,0.017785785714285803,0.014785785714285803,1778.5785714285803,1478.5785714285803,1.0145394887052221,1.335938434223461,-0.24057915940195101
10,MTDR,2022-06-30,2022-07-12,2022-07-28,43.88,56.57,0.1,0.28919781221513213,0.28619781221513213,28919.781221513214,28619.781221513214,1.3048984707785154,1.335938434223461,-0.02323457627221287
10,FANG,2022-06-30,2022-07-18,2022-08-03,112.52,121.38,0.1,0.07874155705652328,0.07574155705652327,7874.155705652328,7574.155705652328,1.4037335127559563,1.4037335127559563,0.0
10,OXY,2022-06-30,2022-07-19,2022-08-04,62.82,57.46,0.1,-0.08532314549506526,-0.08832314549506526,-8532.314549506526,-8832.314549506526,1.279751353472513,1.4037335127559563,-0.08832314549506526
10,CTRA,2022-06-30,2022-07-19,2022-08-04,28.14,27.39,0.1,-0.026652452025586353,-0.029652452025586355,-2665.2452025586354,-2965.2452025586354,1.2418035878589901,1.4037335127559563,-0.1153565996861102
10,MTDR,2022-09-30,2022-10-11,2022-10-27,60.09,66.04,0.1,0.09901813945748049,0.09601813945748049,9901.813945748048,9601.813945748048,1.3610392579368342,1.4037335127559563,-0.030414786304631434
10,DVN,2022-09-30,2022-10-18,2022-11-03,69.77,70.73,0.1,0.01375949548516566,0.01075949548516566,1375.949548516566,1075.949548516566,1.3756833536877389,1.4037335127559563,-0.0199825385753927
10,FANG,2022-09-30,2022-10-24,2022-11-09,153.25999,157.55,0.1,0.027991715254581603,0.024991715254581603,2799.1715254581604,2499.1715254581604,1.4100640403435707,1.4100640403435707,0.0
10,OVV,2022-09-30,2022-10-25,2022-11-10,50.94,53.85,0.1,0.05712603062426391,0.05412603062426391,5712.603062426391,5412.603062426391,1.48638520977338,1.48638520977338,0.0
10,DVN,2022-12-31,2023-01-31,2023-02-16,63.24,55.72,0.1,-0.11891208096141687,-0.12191208096141687,-11891.208096141687,-12191.208096141687,1.305176895739635,1.48638520977338,-0.12191208096141697
10,FANG,2022-12-31,2023-02-07,2023-02-23,143.56,141.60001,0.1,-0.013652758428531657,-0.016652758428531658,-1365.2758428531658,-1665.2758428531658,1.283442100188382,1.48638520977338,-0.13653466695617855
10,MTDR,2022-12-31,2023-02-07,2023-02-23,63.92,54.1,0.1,-0.15362953692115144,-0.15662953692115145,-15362.953692115145,-15662.953692115145,1.0824171583707656,1.48638520977338,-0.2717788422183002
10,SM,2022-12-31,2023-02-08,2023-02-24,32.53,29.85,0.1,-0.0823854903166308,-0.0853854903166308,-8238.54903166308,-8538.54903166308,0.9899944385761436,1.48638520977338,-0.3339583628344352
10,MTDR,2023-03-31,2023-04-11,2023-04-27,52.31,47.52,0.1,-0.09156948958134198,-0.09456948958134198,-9156.948958134199,-9456.948958134199,0.8963711698316303,1.48638520977338,-0.39694558050110407
10,SM,2023-03-31,2023-04-13,2023-04-29,30.96,28.04,0.1,-0.09431524547803623,-0.09731524547803623,-9431.524547803623,-9731.524547803623,0.8091405894000306,1.48638520977338,-0.45563196937125383
10,FANG,2023-03-31,2023-04-17,2023-05-03,144.60001,128.78,0.1,-0.10940531746851191,-0.11240531746851191,-10940.531746851191,-11240.531746851191,0.7181888845718614,1.48638520977338,-0.5168218306737866
10,CTRA,2023-03-31,2023-04-20,2023-05-06,25.56,24.86,0.1,-0.027386541471048485,-0.030386541471048484,-2738.6541471048486,-3038.6541471048486,0.6963656082467724,1.48638520977338,-0.531503944153923
10,OVV,2023-03-31,2023-05-01,2023-05-17,35.95,33.11,0.1,-0.07899860917941594,-0.08199860917941594,-7899.8609179415935,-8199.860917941594,0.639264596890159,1.48638520977338,-0.5699199691393433
10,FANG,2023-06-30,2023-07-17,2023-08-02,135.47,146.78999,0.1,0.0835608621835092,0.0805608621835092,8356.08621835092,8056.08621835092,0.6907643039790237,1.48638520977338,-0.5352723510452986
10,DVN,2023-06-30,2023-07-18,2023-08-03,50.51,50.83,0.1,0.006335379132844987,0.003335379132844987,633.5379132844987,333.5379132844987,0.6930682648242295,1.48638520977338,-0.533722308142519
10,EOG,2023-06-30,2023-07-20,2023-08-05,123.49,127.63,0.1,0.033524981779901215,0.030524981779901213,3352.4981779901213,3052.4981779901213,0.7142241609802168,1.48638520977338,-0.5194891900941949
10,CTRA,2023-06-30,2023-07-24,2023-08-09,26.87,28.29,0.1,0.0528470413100111,0.0498470413100111,5284.70413100111,4984.70413100111,0.7498261222372057,1.48638520977338,-0.49553714790291337
10,EOG,2023-09-30,2023-10-19,2023-11-04,136.23,126.42,0.1,-0.07201057035895168,-0.07501057035895169,-7201.057035895168,-7501.057035895168,0.6935812371381519,1.48638520977338,-0.5333771941636193
10,SM,2023-09-30,2023-10-19,2023-11-04,43.51,38.99,0.1,-0.1038841645598712,-0.10688416455987121,-10388.41645598712,-10688.41645598712,0.6194483860522386,1.48638520977338,-0.5832517829300239
10,FANG,2023-09-30,2023-10-23,2023-11-08,165.32001,155.97,0.1,-0.05655703746932993,-0.05955703746932992,-5655.7037469329925,-5955.7037469329925,0.5825558753138095,1.48638520977338,-0.6080720721093369
10,CTRA,2023-09-30,2023-10-23,2023-11-08,28.4,26.88,0.1,-0.053521126760563364,-0.05652112676056337,-5352.112676056337,-5652.112676056337,0.5496291608400867,1.48638520977338,-0.63022428020265
10,FANG,2023-12-31,2024-02-06,2024-02-22,151.99001,176.73,0.1,0.16277379019844776,0.15977379019844776,16277.379019844777,15977.379019844777,0.6374454950710996,1.48638520977338,-0.5711438119272682
10,SM,2023-12-31,2024-02-07,2024-02-23,36.45,41.42,0.1,0.13635116598079558,0.13335116598079558,13635.116598079558,13335.116598079558,0.7224495950880362,1.48638520977338,-0.51395533920969
10,EOG,2023-12-31,2024-02-08,2024-02-24,113.06,112.05,0.1,-0.008933309747037016,-0.011933309747037015,-893.3309747037016,-1193.3309747037015,0.7138283802932291,1.48638520977338,-0.5197554606977944
10,CTRA,2023-12-31,2024-02-08,2024-02-24,24.5,25.92,0.1,0.05795918367346946,0.05495918367346946,5795.918367346946,5495.918367346946,0.7530598053570999,1.48638520977338,-0.49336161285410374
10,FANG,2024-03-31,2024-04-16,2024-05-02,203.95,197.63,0.1,-0.030987987251777364,-0.03398798725177736,-3098.7987251777363,-3398.7987251777363,0.7274648182927969,1.48638520977338,-0.5105812318976796
10,DVN,2024-03-31,2024-04-17,2024-05-03,51.67,50.54,0.1,-0.021869556802786967,-0.024869556802786966,-2186.9556802786965,-2486.9556802786965,0.709373090672235,1.48638520977338,-0.5227528597513502
10,EOG,2024-03-31,2024-04-18,2024-05-04,131.75999,130.48,0.1,-0.009714557507176482,-0.012714557507176483,-971.4557507176481,-1271.4557507176482,0.7003537257168393,1.48638520977338,-0.5288208459611773
10,SM,2024-03-31,2024-04-18,2024-05-04,48.04,50.72,0.1,0.05578684429641965,0.05278684429641965,5578.684429641965,5278.684429641965,0.7373231887886715,1.48638520977338,-0.5039487853212111
10,MTDR,2024-06-30,2024-07-09,2024-07-25,58.54,61.69,0.1,0.05380936112060127,0.05080936112060127,5380.936112060127,5080.936112060127,0.7747861089504284,1.48638520977338,-0.47874474002028367
10,CTRA,2024-06-30,2024-07-18,2024-08-03,27.11,23.25,0.1,-0.14238288454444853,-0.14538288454444853,-14238.288454444853,-14538.288454444853,0.6621454695262459,1.48638520977338,-0.5545263333001011
10,EOG,2024-06-30,2024-07-18,2024-08-03,132.23,123.12,0.1,-0.06889510701051188,-0.07189510701051188,-6889.510701051188,-7189.510701051188,0.6145404501381309,1.48638520977338,-0.5865537102378555
10,FANG,2024-06-30,2024-07-22,2024-08-07,204.67999,191.38,0.1,-0.06497943448209084,-0.06797943448209084,-6497.943448209085,-6797.943448209085,0.5727643378713712,1.48638520977338,-0.6146595552046048
10,MTDR,2024-09-30,2024-10-08,2024-10-24,53.17,52.4,0.1,-0.014481850667669797,-0.017481850667669795,-1448.1850667669796,-1748.1850667669796,0.5627513572489371,1.48638520977338,-0.6213960193167313
10,SM,2024-09-30,2024-10-17,2024-11-02,43.52,40.94,0.1,-0.05928308823529424,-0.06228308823529424,-5928.308823529424,-6228.308823529424,0.52770146481087,1.48638520977338,-0.644976644451861
10,DVN,2024-09-30,2024-10-22,2024-11-07,40.17,38.89,0.1,-0.03186457555389597,-0.03486457555389597,-3186.457555389597,-3486.457555389597,0.5093033772210698,1.48638520977338,-0.6573543830547668
10,EOG,2024-09-30,2024-10-24,2024-11-09,124.44,133.10001,0.1,0.06959185149469624,0.06659185149469624,6959.185149469624,6659.185149469624,0.5432188320827225,1.48638520977338,-0.6345369770158412
10,MTDR,2024-12-31,2025-02-04,2025-02-20,56.2454,54.4242,0.1,-0.032379536815455086,-0.03537953681545509,-3237.9536815455085,-3537.9536815455085,0.5240000014142032,1.48638520977338,-0.6474668894921968
10,SM,2024-12-31,2025-02-05,2025-02-21,36.1885,32.8421,0.1,-0.09247136521270558,-0.09547136521270556,-9247.136521270557,-9547.136521270557,0.47397300590772956,1.48638520977338,-0.6811237068350584
10,PR,2024-12-31,2025-02-11,2025-02-27,14.2539,13.3518,0.1,-0.06328794224738486,-0.06628794224738487,-6328.794224738486,-6628.794224738486,0.44255431066529854,1.48638520977338,-0.7022613601404363
10,EOG,2024-12-31,2025-02-13,2025-03-01,123.4499,115.336,0.1,-0.06572625818246917,-0.06872625818246918,-6572.625818246917,-6872.625818246917,0.41213920885075056,1.48638520977338,-0.7227238227743219
10,MTDR,2025-03-31,2025-04-09,2025-04-25,41.1986,39.8124,0.1,-0.033646774404955566,-0.03664677440495557,-3364.6774404955568,-3664.6774404955568,0.39703563624056026,1.48638520977338,-0.7328851002889797
10,EOG,2025-03-31,2025-04-17,2025-05-03,106.6974,104.7855,0.1,-0.017918899617047863,-0.020918899617047865,-1791.8899617047862,-2091.8899617047864,0.3887300876216533,1.48638520977338,-0.7384728500622524
10,CTRA,2025-03-31,2025-04-21,2025-05-07,23.9881,21.8514,0.1,-0.08907333219387936,-0.09207333219387936,-8907.333219387936,-9207.333219387936,0.352938413130309,1.48638520977338,-0.7625525262161891
10,PR,2025-03-31,2025-04-23,2025-05-09,11.4263,12.4921,0.1,0.09327603861267438,0.09027603861267439,9327.603861267438,9027.603861267438,0.3848002949419568,1.48638520977338,-0.7411167089043998
10,MTDR,2025-06-30,2025-07-08,2025-07-24,51.122,49.4619,0.1,-0.03247329916669927,-0.03547329916669927,-3247.329916669927,-3547.329916669927,0.3711501589600466,1.48638520977338,-0.7503001533386937
10,FANG,2025-06-30,2025-07-21,2025-08-06,137.0718,141.5023,0.1,0.03232247624967349,0.02932247624967349,3232.247624967349,2932.247624967349,0.38203320068121516,1.48638520977338,-0.7429783355154204
10,CTRA,2025-06-30,2025-07-21,2025-08-06,22.5235,23.655,0.1,0.05023641973938343,0.047236419739383424,5023.641973938343,4723.641973938343,0.4000790813029732,1.48638520977338,-0.7308375522897117
10,EOG,2025-06-30,2025-07-24,2025-08-09,115.9044,113.7528,0.1,-0.01856357480820402,-0.02156357480820402,-1856.357480820402,-2156.357480820402,0.391451946104099,1.48638520977338,-0.7366416568664719
10,CTRA,2025-09-30,2025-10-20,2025-11-05,23.0548,25.3485,0.1,0.09948904349636523,0.09648904349636522,9948.904349636523,9648.904349636523,0.42922276995847425,1.48638520977338,-0.7112304622407302
10,SM,2025-09-30,2025-10-20,2025-11-05,20.8571,17.5117,0.1,-0.16039621999223277,-0.16339621999223278,-16039.621999223278,-16339.621999223278,0.35908939181266386,1.48638520977338,-0.7584143131594993
10,EOG,2025-09-30,2025-10-23,2025-11-08,106.2346,104.7504,0.1,-0.01397096614474005,-0.01697096614474005,-1397.096614474005,-1697.096614474005,0.3529952979012759,1.48638520977338,-0.7625142556719231
