strategy,ticker,fiscal_quarter_end,entry_date_T,exit_date,entry_price,exit_price,size_pct,gross_return_pct,net_return_pct,gross_pnl_usd,net_pnl_usd,cum_growth_factor,running_max,drawdown_pct
9,SM,2021-03-31,2021-04-15,2021-05-01,17.42,16.52,0.1,-0.05166475315729059,-0.05466475315729059,-5166.475315729059,-5466.475315729059,0.9453352468427094,0.9453352468427094,0.0
9,EOG,2021-03-31,2021-04-22,2021-05-08,68.35,84.55,0.1,0.23701536210680327,0.23401536210680327,23701.536210680326,23401.536210680326,1.1665582169449304,1.1665582169449304,0.0
9,OXY,2021-03-31,2021-04-26,2021-05-12,24.9,25.12,0.1,0.008835341365461945,0.005835341365461945,883.5341365461945,583.5341365461945,1.1733654823634887,1.1733654823634887,0.0
9,OVV,2021-06-30,2021-07-13,2021-07-29,30.11,26.07,0.1,-0.13417469279309197,-0.13717469279309197,-13417.469279309196,-13717.469279309196,1.012409432786259,1.1733654823634887,-0.137174692793092
9,SM,2021-06-30,2021-07-15,2021-07-31,20.42,18.72,0.1,-0.08325171400587672,-0.08625171400587672,-8325.171400587673,-8625.171400587673,0.9250873839327267,1.1733654823634887,-0.2115948544273349
9,OXY,2021-06-30,2021-07-20,2021-08-05,25.37,26.19,0.1,0.0323216397319669,0.029321639731966904,3232.16397319669,2932.16397319669,0.9522124629249898,1.1733654823634887,-0.1884775227860243
9,EOG,2021-06-30,2021-07-21,2021-08-06,74.19,70.93,0.1,-0.04394123197196376,-0.04694123197196375,-4394.123197196375,-4694.123197196375,0.907514436816233,1.1733654823634887,-0.22657138763938817
9,SM,2021-09-30,2021-10-14,2021-10-30,29.37,36.64,0.1,0.24753149472250593,0.24453149472250593,24753.149472250592,24453.149472250592,1.1294302985331597,1.1733654823634887,-0.0374437329976941
9,OVV,2021-09-30,2021-10-19,2021-11-04,39.27,35.74,0.1,-0.08989050165520755,-0.09289050165520756,-8989.050165520755,-9289.050165520755,1.0245169515178236,1.1733654823634887,-0.12685606751090223
9,OXY,2021-09-30,2021-10-21,2021-11-06,32.8,34.29,0.1,0.045426829268292744,0.04242682926829274,4542.682926829274,4242.682926829274,1.0679839573023422,1.1733654823634887,-0.08981133896054146
9,EOG,2021-09-30,2021-10-21,2021-11-06,90.9,96.99,0.1,0.06699669966996688,0.06399669966996688,6699.669966996688,6399.669966996688,1.1363314058701628,1.1733654823634887,-0.031562268576990044
9,MTDR,2021-12-31,2022-02-08,2022-02-24,41.99,46.59,0.1,0.10954989283162661,0.10654989283162661,10954.98928316266,10654.98928316266,1.2574073953868403,1.2574073953868403,0.0
9,OXY,2021-12-31,2022-02-09,2022-02-25,40.3,38.74,0.1,-0.03870967741935472,-0.04170967741935472,-3870.967741935472,-4170.967741935472,1.2049613385405442,1.2574073953868403,-0.041709677419354704
9,OVV,2021-12-31,2022-02-10,2022-02-26,41.13,45.85,0.1,0.11475808412351078,0.11175808412351078,11475.808412351078,11175.808412351078,1.3396255091787366,1.3396255091787366,0.0
9,SM,2021-12-31,2022-02-10,2022-02-26,35.1,35.51,0.1,0.011680911680911583,0.008680911680911584,1168.0911680911584,868.0911680911584,1.3512546799094136,1.3512546799094136,0.0
9,SM,2022-03-31,2022-04-14,2022-04-30,41.35,34.58,0.1,-0.16372430471584046,-0.1667243047158405,-16372.430471584046,-16672.430471584048,1.1259676829074912,1.3512546799094136,-0.1667243047158404
9,CTRA,2022-03-31,2022-04-18,2022-05-04,30.77,32.77,0.1,0.0649983750406241,0.061998375040624096,6499.83750406241,6199.83750406241,1.1957758495960122,1.3512546799094136,-0.11506256564737631
9,EOG,2022-03-31,2022-04-21,2022-05-07,119.49,117.94,0.1,-0.012971796803079732,-0.015971796803079735,-1297.1796803079733,-1597.1796803079733,1.1766771607042348,1.3512546799094136,-0.12919660653229506
9,OVV,2022-03-31,2022-04-26,2022-05-12,49.73,42.4,0.1,-0.14739593806555396,-0.15039593806555396,-14739.593806555395,-15039.593806555395,0.9997096953198088,1.3512546799094136,-0.26016189976353826
