ticker,date,adj_close,ret
FANG,2025-03-06,136.1837,-0.012703
FANG,2025-03-07,136.3881,0.001501
FANG,2025-03-10,136.8457,0.003355
FANG,2025-03-11,140.8075,0.028951
FANG,2025-03-12,142.6571,0.013135
FANG,2025-03-13,141.9270,-0.005118
FANG,2025-03-14,146.2101,0.030178
FANG,2025-03-17,148.9649,0.018842
FANG,2025-03-18,150.8826,0.012873
FANG,2025-03-19,153.4135,0.016774
FANG,2025-03-20,154.2701,0.005584
FANG,2025-03-21,154.2896,0.000126
FANG,2025-03-24,156.7329,0.015836
FANG,2025-03-25,157.3073,0.003664
FANG,2025-03-26,158.7577,0.009220
FANG,2025-03-27,155.9737,-0.017536
FANG,2025-03-28,153.3551,-0.016788
FANG,2025-03-31,155.6330,0.014853
FANG,2025-04-01,156.5966,0.006192
FANG,2025-04-02,157.2002,0.003854
FANG,2025-04-03,137.5271,-0.125147
FANG,2025-04-04,120.0928,-0.126770
FANG,2025-04-07,121.2220,0.009403
FANG,2025-04-08,116.0823,-0.042399
FANG,2025-04-09,131.3457,0.131488
FANG,2025-04-10,119.8884,-0.087230
FANG,2025-04-11,125.5830,0.047499
FANG,2025-04-14,124.2494,-0.010619
FANG,2025-04-15,123.7627,-0.003917
FANG,2025-04-16,126.7608,0.024225
FANG,2025-04-17,133.9837,0.056981
FANG,2025-04-21,128.8343,-0.038434
FANG,2025-04-22,132.9129,0.031658
FANG,2025-04-23,131.9395,-0.007324
FANG,2025-04-24,132.5431,0.004574
FANG,2025-04-25,133.1271,0.004407
FANG,2025-04-28,134.1590,0.007751
FANG,2025-04-29,133.0201,-0.008489
FANG,2025-04-30,128.5033,-0.033955
FANG,2025-05-01,131.2484,0.021362
FANG,2025-05-02,133.1758,0.014685
FANG,2025-05-05,129.5449,-0.027264
FANG,2025-05-06,128.4741,-0.008266
FANG,2025-05-07,126.1281,-0.018260
FANG,2025-05-08,132.5625,0.051015
FANG,2025-05-09,134.2271,0.012557
FANG,2025-05-12,139.1235,0.036479
FANG,2025-05-13,142.2872,0.022740
FANG,2025-05-14,140.9730,-0.009236
FANG,2025-05-15,139.1400,-0.013002
FANG,2025-05-16,138.3363,-0.005777
FANG,2025-05-19,136.5915,-0.012612
FANG,2025-05-20,135.6113,-0.007176
FANG,2025-05-21,133.6117,-0.014745
FANG,2025-05-22,133.5921,-0.000147
FANG,2025-05-23,133.1706,-0.003155
FANG,2025-05-27,134.7683,0.011998
FANG,2025-05-28,133.5823,-0.008801
FANG,2025-05-29,135.0820,0.011227
FANG,2025-05-30,131.8865,-0.023656
FANG,2025-06-02,134.8663,0.022594
FANG,2025-06-03,139.4635,0.034087
FANG,2025-06-04,136.5915,-0.020593
FANG,2025-06-05,134.7291,-0.013635
FANG,2025-06-06,137.7776,0.022626
FANG,2025-06-09,139.3165,0.011170
FANG,2025-06-10,142.6884,0.024203
FANG,2025-06-11,145.9721,0.023013
FANG,2025-06-12,146.3739,0.002753
FANG,2025-06-13,151.8435,0.037367
FANG,2025-06-16,148.0403,-0.025047
FANG,2025-06-17,149.9027,0.012580
FANG,2025-06-18,145.8348,-0.027137
FANG,2025-06-20,145.9035,0.000471
FANG,2025-06-23,138.3559,-0.051730
FANG,2025-06-24,136.5915,-0.012752
FANG,2025-06-25,135.3074,-0.009401
FANG,2025-06-26,138.0814,0.020501
FANG,2025-06-27,137.0032,-0.007809
FANG,2025-06-30,134.6801,-0.016957
FANG,2025-07-01,137.4247,0.020379
FANG,2025-07-02,139.1596,0.012625
FANG,2025-07-03,138.1108,-0.007537
FANG,2025-07-07,135.1898,-0.021150
FANG,2025-07-08,140.9142,0.042343
FANG,2025-07-09,139.3067,-0.011408
FANG,2025-07-10,140.1987,0.006403
FANG,2025-07-11,141.4729,0.009089
FANG,2025-07-14,139.1498,-0.016421
FANG,2025-07-15,135.1506,-0.028741
FANG,2025-07-16,133.7685,-0.010226
FANG,2025-07-17,138.1402,0.032681
FANG,2025-07-18,138.5715,0.003122
FANG,2025-07-21,137.0718,-0.010823
FANG,2025-07-22,139.0126,0.014159
FANG,2025-07-23,140.8456,0.013186
FANG,2025-07-24,142.4237,0.011205
FANG,2025-07-25,141.7474,-0.004749
FANG,2025-07-28,147.5404,0.040869
FANG,2025-07-29,149.4812,0.013154
FANG,2025-07-30,148.0109,-0.009836
FANG,2025-07-31,145.7172,-0.015497
FANG,2025-08-01,143.2471,-0.016951
FANG,2025-08-04,144.8546,0.011222
FANG,2025-08-05,142.7962,-0.014210
FANG,2025-08-06,141.5023,-0.009061
FANG,2025-08-07,138.3264,-0.022444
FANG,2025-08-08,139.2185,0.006449
FANG,2025-08-11,134.1312,-0.036542
FANG,2025-08-12,135.7485,0.012058
FANG,2025-08-13,137.2090,0.010759
FANG,2025-08-14,138.9762,0.012880
FANG,2025-08-15,138.4332,-0.003907
FANG,2025-08-18,137.7421,-0.004992
FANG,2025-08-19,137.1893,-0.004014
FANG,2025-08-20,136.1132,-0.007844
FANG,2025-08-21,136.2415,0.000943
FANG,2025-08-22,141.4542,0.038261
FANG,2025-08-25,143.4189,0.013889
FANG,2025-08-26,142.1256,-0.009018
FANG,2025-08-27,145.1861,0.021534
FANG,2025-08-28,147.2692,0.014348
FANG,2025-08-29,146.8644,-0.002749
FANG,2025-09-02,147.9504,0.007395
FANG,2025-09-03,140.4769,-0.050514
FANG,2025-09-04,140.9211,0.003163
FANG,2025-09-05,136.9425,-0.028233
FANG,2025-09-08,135.5307,-0.010309
FANG,2025-09-09,134.5533,-0.007212
FANG,2025-09-10,137.8606,0.024580
FANG,2025-09-11,136.6562,-0.008737
FANG,2025-09-12,135.1358,-0.011125
FANG,2025-09-15,132.8157,-0.017168
FANG,2025-09-16,136.6562,0.028915
FANG,2025-09-17,138.6801,0.014810
FANG,2025-09-18,138.8479,0.001210
FANG,2025-09-19,137.8902,-0.006897
FANG,2025-09-22,137.0609,-0.006014
FANG,2025-09-23,140.3683,0.024130
FANG,2025-09-24,142.7673,0.017091
FANG,2025-09-25,143.9323,0.008160
FANG,2025-09-26,146.3609,0.016874
FANG,2025-09-29,141.7504,-0.031501
FANG,2025-09-30,141.2765,-0.003343
FANG,2025-10-01,141.7109,0.003075
FANG,2025-10-02,141.3654,-0.002438
FANG,2025-10-03,145.5909,0.029890
FANG,2025-10-06,147.2001,0.011053
FANG,2025-10-07,147.0125,-0.001274
FANG,2025-10-08,147.1705,0.001075
FANG,2025-10-09,142.3724,-0.032602
FANG,2025-10-10,138.0383,-0.030442
FANG,2025-10-13,140.2991,0.016378
FANG,2025-10-14,140.0227,-0.001970
FANG,2025-10-15,140.1313,0.000776
FANG,2025-10-16,137.6632,-0.017613
FANG,2025-10-17,137.3176,-0.002510
FANG,2025-10-20,139.3909,0.015098
FANG,2025-10-21,139.7265,0.002408
FANG,2025-10-22,140.4670,0.005299
FANG,2025-10-23,145.2947,0.034369
FANG,2025-10-24,144.0014,-0.008901
FANG,2025-10-27,142.5600,-0.010010
FANG,2025-10-28,139.3415,-0.022576
FANG,2025-10-29,141.7998,0.017642
FANG,2025-10-30,140.3386,-0.010304
FANG,2025-10-31,141.3654,0.007316
FANG,2025-11-03,139.4698,-0.013409
FANG,2025-11-04,137.6434,-0.013096
FANG,2025-11-05,135.5406,-0.015278
FANG,2025-11-06,138.9762,0.025348
FANG,2025-11-07,141.8195,0.020459
FANG,2025-11-10,142.8858,0.007518
FANG,2025-11-11,146.2622,0.023630
FANG,2025-11-12,144.3074,-0.013365
FANG,2025-11-13,143.5221,-0.005442
FANG,2025-11-14,148.3135,0.033384
FANG,2025-11-17,145.5003,-0.018968
FANG,2025-11-18,148.6912,0.021931
FANG,2025-11-19,147.8065,-0.005950
FANG,2025-11-20,145.3810,-0.016410
FANG,2025-11-21,145.5699,0.001299
FANG,2025-11-24,146.7627,0.008194
FANG,2025-11-25,146.1464,-0.004199
FANG,2025-11-26,148.4228,0.015576
FANG,2025-11-28,151.6833,0.021968
FANG,2025-12-01,155.2321,0.023396
FANG,2025-12-02,155.0532,-0.001153
FANG,2025-12-03,157.4389,0.015387
FANG,2025-12-04,158.5622,0.007135
FANG,2025-12-05,157.6576,-0.005705
FANG,2025-12-08,156.5840,-0.006810
FANG,2025-12-09,157.2302,0.004126
FANG,2025-12-10,159.3276,0.013340
FANG,2025-12-11,156.1069,-0.020215
FANG,2025-12-12,155.7490,-0.002292
FANG,2025-12-15,153.1446,-0.016722
FANG,2025-12-16,148.1743,-0.032455
FANG,2025-12-17,153.1545,0.033611
FANG,2025-12-18,146.1265,-0.045888
FANG,2025-12-19,147.2498,0.007687
FANG,2025-12-22,147.5779,0.002228
FANG,2025-12-23,147.2796,-0.002021
FANG,2025-12-24,146.0371,-0.008437
FANG,2025-12-26,145.4406,-0.004084
FANG,2025-12-29,147.6872,0.015447
FANG,2025-12-30,150.3513,0.018039
FANG,2025-12-31,149.4368,-0.006083
EOG,2024-12-16,118.3977,
EOG,2024-12-17,117.0011,-0.011796
EOG,2024-12-18,113.6569,-0.028583
EOG,2024-12-19,112.3173,-0.011786
EOG,2024-12-20,113.0964,0.006936
EOG,2024-12-23,113.8659,0.006804
EOG,2024-12-24,114.7970,0.008177
EOG,2024-12-26,114.3979,-0.003476
EOG,2024-12-27,114.3884,-0.000083
EOG,2024-12-30,114.5595,0.001495
EOG,2024-12-31,116.4596,0.016586
EOG,2025-01-02,118.4832,0.017376
EOG,2025-01-03,120.2504,0.014915
EOG,2025-01-06,120.0794,-0.001422
EOG,2025-01-07,121.1909,0.009257
EOG,2025-01-08,122.0460,0.007056
EOG,2025-01-10,124.8487,0.022964
EOG,2025-01-13,127.7749,0.023438
EOG,2025-01-14,128.9910,0.009517
EOG,2025-01-15,130.2166,0.009501
EOG,2025-01-16,131.1572,0.007223
EOG,2025-01-17,130.6836,-0.003611
EOG,2025-01-21,130.1669,-0.003954
EOG,2025-01-22,128.2341,-0.014849
EOG,2025-01-23,128.1958,-0.000299
EOG,2025-01-24,126.1291,-0.016122
EOG,2025-01-27,126.2630,0.001062
EOG,2025-01-28,124.6268,-0.012958
EOG,2025-01-29,124.6077,-0.000154
EOG,2025-01-30,124.1771,-0.003455
EOG,2025-01-31,120.3594,-0.030744
EOG,2025-02-03,120.9430,0.004849
EOG,2025-02-04,122.5888,0.013607
EOG,2025-02-05,122.1869,-0.003278
EOG,2025-02-06,121.2110,-0.007988
EOG,2025-02-07,121.0387,-0.001421
EOG,2025-02-10,124.9234,0.032095
EOG,2025-02-11,126.5788,0.013251
EOG,2025-02-12,123.2777,-0.026079
EOG,2025-02-13,123.4499,0.001397
EOG,2025-02-14,123.7274,0.002248
EOG,2025-02-18,125.2870,0.012605
EOG,2025-02-19,128.7221,0.027417
EOG,2025-02-20,129.8128,0.008474
EOG,2025-02-21,127.3347,-0.019090
EOG,2025-02-24,127.8609,0.004133
EOG,2025-02-25,125.6507,-0.017286
EOG,2025-02-26,124.2345,-0.011270
EOG,2025-02-27,124.9713,0.005931
EOG,2025-02-28,121.4597,-0.028099
EOG,2025-03-03,115.3360,-0.050418
EOG,2025-03-04,116.8383,0.013025
EOG,2025-03-05,116.5895,-0.002129
EOG,2025-03-06,116.9148,0.002790
EOG,2025-03-07,119.8523,0.025125
EOG,2025-03-10,120.4551,0.005030
EOG,2025-03-11,119.1155,-0.011121
EOG,2025-03-12,118.9050,-0.001767
EOG,2025-03-13,115.8623,-0.025589
EOG,2025-03-14,118.5701,0.023371
EOG,2025-03-17,118.2448,-0.002744
EOG,2025-03-18,117.2784,-0.008173
EOG,2025-03-19,119.5461,0.019336
EOG,2025-03-20,118.9337,-0.005122
EOG,2025-03-21,119.7662,0.006999
EOG,2025-03-24,122.7323,0.024766
EOG,2025-03-25,121.8807,-0.006938
EOG,2025-03-26,123.6030,0.014131
EOG,2025-03-27,121.2588,-0.018966
EOG,2025-03-28,121.1248,-0.001105
EOG,2025-03-31,122.7036,0.013034
EOG,2025-04-01,123.7178,0.008266
EOG,2025-04-02,124.3589,0.005182
EOG,2025-04-03,114.7141,-0.077556
EOG,2025-04-04,105.7773,-0.077905
EOG,2025-04-07,104.3230,-0.013749
EOG,2025-04-08,100.4287,-0.037329
EOG,2025-04-09,109.1262,0.086604
EOG,2025-04-10,100.0938,-0.082771
EOG,2025-04-11,103.8541,0.037568
EOG,2025-04-14,102.9930,-0.008292
EOG,2025-04-15,102.8399,-0.001487
EOG,2025-04-16,104.5152,0.016290
EOG,2025-04-17,106.6974,0.020880
EOG,2025-04-21,105.3552,-0.012579
EOG,2025-04-22,107.4892,0.020255
EOG,2025-04-23,107.7306,0.002246
EOG,2025-04-24,109.5555,0.016940
EOG,2025-04-25,109.1789,-0.003437
EOG,2025-04-28,110.2121,0.009463
EOG,2025-04-29,109.0438,-0.010601
EOG,2025-04-30,106.5332,-0.023023
EOG,2025-05-01,107.8368,0.012236
EOG,2025-05-02,107.0450,-0.007342
EOG,2025-05-05,104.7855,-0.021108
EOG,2025-05-06,104.9786,0.001843
EOG,2025-05-07,104.2545,-0.006898
EOG,2025-05-08,105.9346,0.016116
EOG,2025-05-09,107.2961,0.012852
EOG,2025-05-12,110.1349,0.026458
EOG,2025-05-13,112.6357,0.022707
EOG,2025-05-14,111.6122,-0.009087
EOG,2025-05-15,111.8729,0.002336
EOG,2025-05-16,111.5253,-0.003107
EOG,2025-05-19,110.0287,-0.013420
EOG,2025-05-20,108.7058,-0.012023
EOG,2025-05-21,107.5471,-0.010659
EOG,2025-05-22,106.9774,-0.005297
EOG,2025-05-23,106.3884,-0.005506
EOG,2025-05-27,107.4023,0.009530
EOG,2025-05-28,106.6491,-0.007013
EOG,2025-05-29,106.0987,-0.005161
EOG,2025-05-30,104.8338,-0.011922
EOG,2025-06-02,107.5085,0.025513
EOG,2025-06-03,108.9376,0.013293
EOG,2025-06-04,106.9581,-0.018171
EOG,2025-06-05,107.2091,0.002347
EOG,2025-06-06,110.1252,0.027200
EOG,2025-06-09,110.3956,0.002455
EOG,2025-06-10,113.8234,0.031050
EOG,2025-06-11,115.7932,0.017306
EOG,2025-06-12,116.4402,0.005587
EOG,2025-06-13,120.9688,0.038892
EOG,2025-06-16,118.9410,-0.016762
EOG,2025-06-17,120.3508,0.011853
EOG,2025-06-18,119.5204,-0.006900
EOG,2025-06-20,121.0074,0.012442
EOG,2025-06-23,117.7920,-0.026572
EOG,2025-06-24,116.5271,-0.010739
EOG,2025-06-25,115.6967,-0.007126
EOG,2025-06-26,116.9616,0.010933
EOG,2025-06-27,116.6429,-0.002724
EOG,2025-06-30,115.4939,-0.009851
EOG,2025-07-01,117.0195,0.013210
EOG,2025-07-02,118.6513,0.013945
EOG,2025-07-03,118.9121,0.002197
EOG,2025-07-07,115.4939,-0.028745
EOG,2025-07-08,119.6845,0.036285
EOG,2025-07-09,117.6954,-0.016620
EOG,2025-07-10,117.5409,-0.001313
EOG,2025-07-11,118.8058,0.010761
EOG,2025-07-14,118.3810,-0.003576
EOG,2025-07-15,115.5904,-0.023573
EOG,2025-07-16,114.7118,-0.007602
EOG,2025-07-17,115.3008,0.005135
EOG,2025-07-18,114.5706,-0.006333
EOG,2025-07-21,113.4120,-0.010112
EOG,2025-07-22,114.8140,0.012362
EOG,2025-07-23,115.7389,0.008056
EOG,2025-07-24,115.9044,0.001430
EOG,2025-07-25,115.2618,-0.005544
EOG,2025-07-28,118.4357,0.027536
EOG,2025-07-29,119.8961,0.012330
EOG,2025-07-30,118.0365,-0.015510
EOG,2025-07-31,116.8488,-0.010063
EOG,2025-08-01,113.5191,-0.028495
EOG,2025-08-04,113.9183,0.003516
EOG,2025-08-05,114.6679,0.006581
EOG,2025-08-06,113.5094,-0.010104
EOG,2025-08-07,112.9058,-0.005318
EOG,2025-08-08,113.2076,0.002673
EOG,2025-08-11,113.7528,0.004816
EOG,2025-08-12,114.8919,0.010014
EOG,2025-08-13,116.3133,0.012372
EOG,2025-08-14,116.6248,0.002678
EOG,2025-08-15,115.8460,-0.006678
EOG,2025-08-18,114.6193,-0.010589
EOG,2025-08-19,114.2201,-0.003483
EOG,2025-08-20,115.2326,0.008865
EOG,2025-08-21,115.3787,0.001267
EOG,2025-08-22,117.9100,0.021939
EOG,2025-08-25,118.2215,0.002642
EOG,2025-08-26,118.0949,-0.001071
EOG,2025-08-27,119.6332,0.013025
EOG,2025-08-28,121.0546,0.011882
EOG,2025-08-29,121.5219,0.003860
EOG,2025-09-02,122.7681,0.010255
EOG,2025-09-03,117.3940,-0.043775
EOG,2025-09-04,118.3870,0.008459
EOG,2025-09-05,114.8140,-0.030181
EOG,2025-09-08,114.5414,-0.002374
EOG,2025-09-09,114.2104,-0.002890
EOG,2025-09-10,117.0824,0.025147
EOG,2025-09-11,116.8293,-0.002162
EOG,2025-09-12,115.0379,-0.015333
EOG,2025-09-15,114.4343,-0.005247
EOG,2025-09-16,117.6471,0.028075
EOG,2025-09-17,116.6735,-0.008275
EOG,2025-09-18,115.1937,-0.012684
EOG,2025-09-19,112.9350,-0.019608
EOG,2025-09-22,112.3606,-0.005086
EOG,2025-09-23,112.6137,0.002253
EOG,2025-09-24,113.6165,0.008905
EOG,2025-09-25,114.2006,0.005142
EOG,2025-09-26,114.2104,0.000085
EOG,2025-09-29,110.3550,-0.033757
EOG,2025-09-30,109.1575,-0.010851
EOG,2025-10-01,108.3300,-0.007581
EOG,2025-10-02,107.4829,-0.007819
EOG,2025-10-03,107.9016,0.003895
EOG,2025-10-06,107.5316,-0.003429
EOG,2025-10-07,107.5316,0.000000
EOG,2025-10-08,107.5803,0.000453
EOG,2025-10-09,108.9628,0.012851
EOG,2025-10-10,105.2145,-0.034400
EOG,2025-10-13,106.8209,0.015268
EOG,2025-10-14,106.2368,-0.005468
EOG,2025-10-15,105.7597,-0.004491
EOG,2025-10-16,104.4162,-0.012704
EOG,2025-10-17,104.4063,-0.000094
EOG,2025-10-20,104.5833,0.001695
EOG,2025-10-21,104.2294,-0.003384
EOG,2025-10-22,104.3965,0.001603
EOG,2025-10-23,106.2346,0.017607
EOG,2025-10-24,104.5636,-0.015729
EOG,2025-10-27,104.9568,0.003760
EOG,2025-10-28,104.0918,-0.008241
EOG,2025-10-29,104.1901,0.000944
EOG,2025-10-30,103.6593,-0.005094
EOG,2025-10-31,104.0328,0.003603
EOG,2025-11-03,103.8363,-0.001890
EOG,2025-11-04,103.4628,-0.003597
EOG,2025-11-05,103.3939,-0.000665
EOG,2025-11-06,103.2072,-0.001806
EOG,2025-11-07,103.6102,0.003905
EOG,2025-11-10,104.7504,0.011005
EOG,2025-11-11,107.4731,0.025992
EOG,2025-11-12,106.8833,-0.005487
EOG,2025-11-13,107.3748,0.004598
EOG,2025-11-14,108.5150,0.010619
EOG,2025-11-17,107.6107,-0.008333
EOG,2025-11-18,107.6992,0.000822
EOG,2025-11-19,105.2615,-0.022634
EOG,2025-11-20,104.2589,-0.009525
EOG,2025-11-21,105.1435,0.008485
EOG,2025-11-24,104.7700,-0.003552
EOG,2025-11-25,103.6692,-0.010507
EOG,2025-11-26,104.3867,0.006921
EOG,2025-11-28,106.0085,0.015537
EOG,2025-12-01,107.8368,0.017246
EOG,2025-12-02,107.1979,-0.005925
EOG,2025-12-03,109.6060,0.022465
EOG,2025-12-04,110.2449,0.005829
EOG,2025-12-05,110.2548,0.000089
EOG,2025-12-08,108.7312,-0.013818
EOG,2025-12-09,107.5222,-0.011119
EOG,2025-12-10,109.5274,0.018649
EOG,2025-12-11,107.6402,-0.017231
EOG,2025-12-12,106.1658,-0.013697
EOG,2025-12-15,104.1213,-0.019258
EOG,2025-12-16,100.0422,-0.039177
EOG,2025-12-17,102.9516,0.029082
EOG,2025-12-18,100.8580,-0.020336
EOG,2025-12-19,100.1896,-0.006627
EOG,2025-12-22,101.6542,0.014618
EOG,2025-12-23,102.2144,0.005512
EOG,2025-12-24,102.0965,-0.001154
EOG,2025-12-26,101.7328,-0.003562
EOG,2025-12-29,102.8533,0.011015
EOG,2025-12-30,103.8559,0.009748
EOG,2025-12-31,103.2170,-0.006152
DVN,2024-12-16,31.5416,
DVN,2024-12-17,31.1352,-0.012887
DVN,2024-12-18,30.0996,-0.033261
DVN,2024-12-19,29.5382,-0.018649
DVN,2024-12-20,29.7802,0.008191
DVN,2024-12-23,29.9834,0.006825
DVN,2024-12-24,30.2351,0.008392
DVN,2024-12-26,30.1093,-0.004161
DVN,2024-12-27,30.1964,0.002893
DVN,2024-12-30,30.9416,0.024679
DVN,2024-12-31,31.6771,0.023772
DVN,2025-01-02,32.3256,0.020471
DVN,2025-01-03,32.8385,0.015868
DVN,2025-01-06,32.6643,-0.005305
DVN,2025-01-07,33.5741,0.027852
DVN,2025-01-08,34.0193,0.013261
DVN,2025-01-10,34.8323,0.023898
DVN,2025-01-13,35.5872,0.021673
DVN,2025-01-14,35.9840,0.011150
DVN,2025-01-15,37.1938,0.033620
DVN,2025-01-16,37.1841,-0.000260
DVN,2025-01-17,36.7292,-0.012233
DVN,2025-01-21,35.5485,-0.032147
DVN,2025-01-22,35.2872,-0.007351
DVN,2025-01-23,35.2775,-0.000274
DVN,2025-01-24,34.8032,-0.013443
DVN,2025-01-27,34.1935,-0.017519
DVN,2025-01-28,33.7580,-0.012737
DVN,2025-01-29,33.9419,0.005447
DVN,2025-01-30,33.9225,-0.000570
DVN,2025-01-31,33.0031,-0.027104
DVN,2025-02-03,32.6643,-0.010264
DVN,2025-02-04,33.3128,0.019852
DVN,2025-02-05,33.0418,-0.008135
DVN,2025-02-06,32.3450,-0.021090
DVN,2025-02-07,32.0836,-0.008079
DVN,2025-02-10,33.1579,0.033484
DVN,2025-02-11,33.9903,0.025102
DVN,2025-02-12,32.8773,-0.032745
DVN,2025-02-13,33.1192,0.007359
DVN,2025-02-14,33.5257,0.012274
DVN,2025-02-18,33.7580,0.006928
DVN,2025-02-19,36.3615,0.077121
DVN,2025-02-20,37.3099,0.026085
DVN,2025-02-21,36.2840,-0.027497
DVN,2025-02-24,36.1098,-0.004801
DVN,2025-02-25,34.7258,-0.038327
DVN,2025-02-26,34.3193,-0.011706
DVN,2025-02-27,34.7258,0.011844
DVN,2025-02-28,35.0549,0.009476
DVN,2025-03-03,33.3031,-0.049972
DVN,2025-03-04,33.1483,-0.004650
DVN,2025-03-05,32.5772,-0.017226
DVN,2025-03-06,32.7805,0.006239
DVN,2025-03-07,33.5935,0.024801
DVN,2025-03-10,33.1095,-0.014405
DVN,2025-03-11,33.3031,0.005846
DVN,2025-03-12,33.6322,0.009881
DVN,2025-03-13,32.7030,-0.027626
DVN,2025-03-14,33.6778,0.029806
DVN,2025-03-17,34.2237,0.016208
DVN,2025-03-18,34.4771,0.007405
DVN,2025-03-19,35.1399,0.019225
DVN,2025-03-20,35.2179,0.002219
DVN,2025-03-21,35.2374,0.000553
DVN,2025-03-24,36.0270,0.022407
DVN,2025-03-25,36.0367,0.000271
DVN,2025-03-26,36.5241,0.013524
DVN,2025-03-27,35.9490,-0.015746
DVN,2025-03-28,35.8320,-0.003254
DVN,2025-03-31,36.4559,0.017410
DVN,2025-04-01,36.6216,0.004546
DVN,2025-04-02,36.9627,0.009316
DVN,2025-04-03,32.3229,-0.125527
DVN,2025-04-04,28.5701,-0.116104
DVN,2025-04-07,27.8878,-0.023883
DVN,2025-04-08,26.1234,-0.063265
DVN,2025-04-09,30.2857,0.159328
DVN,2025-04-10,27.0495,-0.106856
DVN,2025-04-11,27.5173,0.017297
DVN,2025-04-14,28.0047,0.017712
DVN,2025-04-15,27.8098,-0.006961
DVN,2025-04-16,28.5603,0.026989
DVN,2025-04-17,29.5448,0.034471
DVN,2025-04-21,28.7358,-0.027384
DVN,2025-04-22,30.4124,0.058345
DVN,2025-04-23,30.2954,-0.003846
DVN,2025-04-24,30.6756,0.012548
DVN,2025-04-25,30.5586,-0.003813
DVN,2025-04-28,30.7535,0.006380
DVN,2025-04-29,30.5098,-0.007924
DVN,2025-04-30,29.6423,-0.028434
DVN,2025-05-01,30.3734,0.024663
DVN,2025-05-02,30.6463,0.008986
DVN,2025-05-05,29.8470,-0.026081
DVN,2025-05-06,29.8178,-0.000980
DVN,2025-05-07,29.5253,-0.009807
DVN,2025-05-08,31.1239,0.054143
DVN,2025-05-09,31.7088,0.018791
DVN,2025-05-12,32.7030,0.031356
DVN,2025-05-13,33.4244,0.022057
DVN,2025-05-14,33.1027,-0.009624
DVN,2025-05-15,32.5568,-0.016490
DVN,2025-05-16,32.4204,-0.004192
DVN,2025-05-19,31.8648,-0.017138
DVN,2025-05-20,31.3579,-0.015907
